"metric","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"fish_presence","ADI",2.86173038373771,3.4445453324186,0.885568357549579,0.885566888907169,-1.46864240935241e-06,"probability_change"
"fish_presence","AEI",0.361218508834447,0.610515441474551,0.885566670634949,0.88556799722912,1.32659417095837e-06,"probability_change"
"fish_presence","AGI",1.8627321633047,3.81852058950753,0.796464404665657,0.943350659257636,0.146886254591979,"probability_change"
"fish_presence","AnthroEnergy",0.00221776455,1.47863752500028,0.885567241341726,0.885567147020323,-9.43214030213468e-08,"probability_change"
"fish_presence","BGNf",-75.3727955315,-53.057688791,0.885568559110033,0.885566669612156,-1.88949787693904e-06,"probability_change"
"fish_presence","BGNt",-58.38289929,-36.92848247,0.885568095580096,0.885565296041394,-2.79953870208072e-06,"probability_change"
"fish_presence","BI",1.00300322917475,50.3402830018668,0.894962889610892,0.867229911710769,-0.0277329779001233,"probability_change"
"fish_presence","BioEnergy",0.0435448963903054,1.34279869638093,0.889757095021214,0.857082944805572,-0.0326741502156427,"probability_change"
"fish_presence","EAS",0.0173078479075664,0.126341032047203,0.861158149564415,0.912058522657698,0.0509003730932828,"probability_change"
"fish_presence","ECU",0.119010378179637,0.486938694802412,0.864963191021039,0.89066168968591,0.025698498664871,"probability_change"
"fish_presence","ECV",0.058813288551181,0.273029245428403,0.890413593299034,0.875179243110501,-0.0152343501885325,"probability_change"
"fish_presence","ENRf",-58.4050052,-41.5994454975,0.833580298064323,0.867941081546419,0.0343607834820964,"probability_change"
"fish_presence","EPS",0.0150414280175312,0.0546902083625121,0.885569055397356,0.885564737384194,-4.31801316158609e-06,"probability_change"
"fish_presence","EPS_KURT",11.8939564726814,91.6877168014201,0.891359157940698,0.884340966519268,-0.00701819142143023,"probability_change"
"fish_presence","EPS_SKEW",1.20142694520092,6.90355014571539,0.889905659260737,0.877203202749281,-0.0127024565114567,"probability_change"
"fish_presence","EVNspCount",1.78306252109285,7.32486550554321,0.769544278637907,0.791490701825531,0.0219464231876237,"probability_change"
"fish_presence","EVNspFract",0.0319905691667769,0.142288136811615,0.863209564148696,0.893939365077064,0.0307298009283687,"probability_change"
"fish_presence","EVNspMean",0.0161957407839827,0.0206446862160272,0.885567256104959,0.885567225616451,-3.04885080515405e-08,"probability_change"
"fish_presence","EVNtCount",3.18961124053582,7.36700508283733,0.783434489356641,0.910794223627691,0.127359734271049,"probability_change"
"fish_presence","EVNtFraction",0.100990046542164,0.26792143157662,0.899863211911277,0.895877643616564,-0.00398556829471275,"probability_change"
"fish_presence","EVNtMean",0.0250574730966851,0.0534903509956679,0.885567160768656,0.885567396512929,2.35744273435756e-07,"probability_change"
"fish_presence","HFC",0.17570809994996,0.320467648873862,0.995765093677708,0.849443351827693,-0.146321741850015,"probability_change"
"fish_presence","H_GiniSimpson",0.888826269415579,0.986783872980978,0.940575173827448,0.879911455993003,-0.0606637178344451,"probability_change"
"fish_presence","H_Havrda",0.324405879171458,0.333245192381795,0.825620578859395,0.886591977367177,0.0609713985077821,"probability_change"
"fish_presence","H_Renyi",2.20073139497055,4.13363297522353,0.885557873611034,0.885570880002787,1.30063917521683e-05,"probability_change"
"fish_presence","H_gamma",5269.3843130211,11721.757483518,0.947763850912776,0.841712351623476,-0.106051499289299,"probability_change"
"fish_presence","H_pairedShannon",4.22023839651303,5.72678410252557,0.885550066820626,0.885572878316857,2.28114962312898e-05,"probability_change"
"fish_presence","Hf",0.592258016593317,0.853651807937429,0.696557453951464,0.921954093274667,0.225396639323203,"probability_change"
"fish_presence","Ht",0.45077843181026,0.76888240270376,0.857410531694547,0.906893906333723,0.0494833746391766,"probability_change"
"fish_presence","KURTf",4.11257945195924,39.3257633977843,0.885566778702148,0.885570745708562,3.96700641425163e-06,"probability_change"
"fish_presence","KURTt",90.2143636285643,15861.3166140619,0.885567270507158,0.885567080019886,-1.90487272289097e-07,"probability_change"
"fish_presence","LEQf",201.118738688685,218.140390983673,0.885558041199948,0.885560596567126,2.55536717819194e-06,"probability_change"
"fish_presence","LEQt",53.7103892317177,69.9405961685669,0.935242391155402,0.792640142188577,-0.142602248966824,"probability_change"
"fish_presence","LFC",0.176339432903298,0.304280229102748,0.699632993228799,0.936248352823198,0.236615359594399,"probability_change"
"fish_presence","MEANf",5.64233822990009e-05,0.00035085035,0.926073624429575,0.785384820253228,-0.140688804176347,"probability_change"
"fish_presence","MEANt",-3.38877358079622e-19,3.30065055410646e-19,0.885567048136669,0.885567457176497,4.09039828119795e-07,"probability_change"
"fish_presence","MED",0.00123364125,0.0150006368377952,0.875561724811082,0.913899624668651,0.038337899857569,"probability_change"
"fish_presence","MFC",0.185768459865746,0.334151870412091,0.90908030325046,0.915292911440328,0.00621260818986835,"probability_change"
"fish_presence","NBPEAKS",3,12,0.885567172314953,0.885567364567767,1.92252813557836e-07,"probability_change"
"fish_presence","NDSI",-0.11416973365784,0.956543507319399,0.925347378152413,0.87828231166304,-0.0470650664893736,"probability_change"
"fish_presence","RAOQ",0.269469466984642,0.520361786104763,0.885570084145523,0.885564452854994,-5.63129052977285e-06,"probability_change"
"fish_presence","ROU",0.160899286836818,6.67024958577381,0.878114568606532,0.927150130675921,0.049035562069389,"probability_change"
"fish_presence","SKEWf",1.35571189359991,5.06265426591657,0.885567357500948,0.885566901140718,-4.56360229605934e-07,"probability_change"
"fish_presence","SKEWt",-17.393480807,6.87048584084201,0.88556726042488,0.885567179602782,-8.08220972370322e-08,"probability_change"
"fish_presence","SNRf",8.20054616507026,21.8927993560336,0.96698995897889,0.884352938758267,-0.082637020220623,"probability_change"
"fish_presence","SNRt",8.15966564064176,23.1049447285482,0.782686467236146,0.918078231554986,0.135391764318839,"probability_change"
"fish_presence","TFSD",0.358764155365741,0.379828684845327,0.907201099944555,0.866855908342415,-0.0403451916021395,"probability_change"
"fish_presence","VARf",2.50815754060776e-09,2.0570284083078e-07,0.885567242682892,0.885567203873592,-3.880929999589e-08,"probability_change"
"fish_presence","VARt",3.24254687376255e-06,0.00017551966887223,0.885567297861451,0.885566696164684,-6.01696767188464e-07,"probability_change"
"fish_presence","ZCR",2499.05859540449,19060.7827872184,0.872170966296289,0.887630994445086,0.0154600281487978,"probability_change"
"fish_presence","aROI",0.933021384844474,3.19944831651224,0.80476658146363,0.936139367812553,0.131372786348923,"probability_change"
"fish_presence","nROI",94.2860871683802,454.665784254768,0.945955746045353,0.799945182999341,-0.146010563046011,"probability_change"
"fish_presence","rBA",0.442915133279346,0.978271753827079,0.92534737384232,0.878282312634076,-0.0470650612082444,"probability_change"
"dolphin_burst_pulse","ACI",374.141179456072,423.811072726842,0.0962581119443143,0.0582647309483568,0.605296839627014,"fold_change"
"dolphin_burst_pulse","ACTspCount",6273.5513672,11725.4570345,0.000899850602519447,74.346867837337,NA,"fold_change"
"dolphin_burst_pulse","ACTspFract",0.166058854856056,0.310410344970218,0.0775021814200409,0.0775899024437602,1.00113185231837,"fold_change"
"dolphin_burst_pulse","ACTspMean",16.8652033808444,27.3708574747859,0.02994120982837,0.154166312373887,5.14896736830623,"fold_change"
"dolphin_burst_pulse","ACTtCount",4657.55,7336.95,0.0774988775391047,0.0775638565430696,1.00083845090443,"fold_change"
"dolphin_burst_pulse","ACTtFraction",0.246561308767471,0.388419962841699,0.0676933558873566,0.114024618113043,1.68442850289153,"fold_change"
"dolphin_burst_pulse","ACTtMean",13.0757915265561,28.1375689202539,0.077515778698899,0.07751521455629,0.999992722222256,"fold_change"
"dolphin_burst_pulse","ADI",2.86173038373771,3.4445453324186,0.0775157807363002,0.0775155451440726,0.999996960719155,"fold_change"
"dolphin_burst_pulse","AEI",0.361218508834447,0.610515441474551,0.077515469609454,0.0775155873612608,1.00000151907493,"fold_change"
"dolphin_burst_pulse","AGI",1.8627321633047,3.81852058950753,0.201585072199919,0.0264812565939947,0.131365166601882,"fold_change"
"dolphin_burst_pulse","AnthroEnergy",0.00221776455,1.47863752500028,0.0776231014943999,0.0710501938862287,0.915322790746188,"fold_change"
"dolphin_burst_pulse","BGNf",-75.3727955315,-53.057688791,0.0775155968065429,0.077515597360465,1.00000000714594,"fold_change"
"dolphin_burst_pulse","BGNt",-58.38289929,-36.92848247,0.0536997167076227,0.110809898129708,2.06350992004355,"fold_change"
"dolphin_burst_pulse","BI",1.00300322917475,50.3402830018668,0.0939158483158819,0.0552749759578306,0.588558554802333,"fold_change"
"dolphin_burst_pulse","BioEnergy",0.0435448963903054,1.34279869638093,0.0775155301934406,0.077516062294325,1.0000068644423,"fold_change"
"dolphin_burst_pulse","EAS",0.0173078479075664,0.126341032047203,0.0775151390105136,0.0775160963612011,1.00001235049952,"fold_change"
"dolphin_burst_pulse","ECU",0.119010378179637,0.486938694802412,0.0580387389452105,0.0744435468438621,1.28265272810524,"fold_change"
"dolphin_burst_pulse","ECV",0.058813288551181,0.273029245428403,0.0775155942636122,0.0775156305346445,1.00000046791917,"fold_change"
"dolphin_burst_pulse","ENRf",-58.4050052,-41.5994454975,0.077515695454026,0.077515512067773,0.999997634204894,"fold_change"
"dolphin_burst_pulse","EPS",0.0150414280175312,0.0546902083625121,0.0275239764983162,0.349633604481016,12.7028739652646,"fold_change"
"dolphin_burst_pulse","EPS_KURT",11.8939564726814,91.6877168014201,0.0585432650153831,0.0821280176031017,1.40286021938683,"fold_change"
"dolphin_burst_pulse","EPS_SKEW",1.20142694520092,6.90355014571539,0.124569762176506,0.0118323101513169,0.0949854117450375,"fold_change"
"dolphin_burst_pulse","EVNspCount",1.78306252109285,7.32486550554321,0.0775196123873391,0.0775098941245815,0.999874634786497,"fold_change"
"dolphin_burst_pulse","EVNspFract",0.0319905691667769,0.142288136811615,0.0945505037272602,0.00937502580959904,0.0991536315516856,"fold_change"
"dolphin_burst_pulse","EVNspMean",0.0161957407839827,0.0206446862160272,0.0534113442684151,0.10807046368092,2.02336161280307,"fold_change"
"dolphin_burst_pulse","EVNtCount",3.18961124053582,7.36700508283733,0.0775148876217617,0.0775155794303849,1.00000892484843,"fold_change"
"dolphin_burst_pulse","EVNtFraction",0.100990046542164,0.26792143157662,0.0670281803768204,0.0863617890247459,1.28844000447626,"fold_change"
"dolphin_burst_pulse","EVNtMean",0.0250574730966851,0.0534903509956679,0.0775157218376493,0.0775153727045239,0.999995495970145,"fold_change"
"dolphin_burst_pulse","HFC",0.17570809994996,0.320467648873862,0.251963824335419,0.0167760274378778,0.0665810954494215,"fold_change"
"dolphin_burst_pulse","H_GiniSimpson",0.888826269415579,0.986783872980978,0.0775154548209628,0.0775156165312877,1.00000208616882,"fold_change"
"dolphin_burst_pulse","H_Havrda",0.324405879171458,0.333245192381795,0.0775153740999942,0.0775156100902624,1.00000304443178,"fold_change"
"dolphin_burst_pulse","H_Renyi",2.20073139497055,4.13363297522353,0.077515904281459,0.0775154601209539,0.999994270072584,"fold_change"
"dolphin_burst_pulse","H_gamma",5269.3843130211,11721.757483518,0.0593724534136613,0.127444202289357,2.14652073414289,"fold_change"
"dolphin_burst_pulse","H_pairedShannon",4.22023839651303,5.72678410252557,0.0775156786843465,0.0775156097413943,0.999999110593453,"fold_change"
"dolphin_burst_pulse","Hf",0.592258016593317,0.853651807937429,0.0775156594542186,0.07751561994175,0.999999490264691,"fold_change"
"dolphin_burst_pulse","Ht",0.45077843181026,0.76888240270376,0.118521555579314,0.0526312931045195,0.444065156310736,"fold_change"
"dolphin_burst_pulse","KURTf",4.11257945195924,39.3257633977843,0.07751557848119,0.0775158076179401,1.00000295600903,"fold_change"
"dolphin_burst_pulse","KURTt",90.2143636285643,15861.3166140619,0.077515604704516,0.0775156084410103,1.00000004820312,"fold_change"
"dolphin_burst_pulse","LEQf",201.118738688685,218.140390983673,0.0775156605825716,0.0775155415227623,0.999998464054767,"fold_change"
"dolphin_burst_pulse","LEQt",53.7103892317177,69.9405961685669,0.0775151457789508,0.0775159367916655,1.00001020462139,"fold_change"
"dolphin_burst_pulse","LFC",0.176339432903298,0.304280229102748,0.10544647614009,0.0574601438301339,0.544922371363036,"fold_change"
"dolphin_burst_pulse","MEANf",5.64233822990009e-05,0.00035085035,0.0775156801018358,0.0775154485484094,0.999997012818231,"fold_change"
"dolphin_burst_pulse","MEANt",-3.38877358079622e-19,3.30065055410646e-19,0.0775155141672109,0.077515694420888,1.00000232538839,"fold_change"
"dolphin_burst_pulse","MED",0.00123364125,0.0150006368377952,0.0775155788426132,0.0775156929512238,1.00000147207326,"fold_change"
"dolphin_burst_pulse","MFC",0.185768459865746,0.334151870412091,0.775424408470593,0.00266782529998579,0.00344047114179404,"fold_change"
"dolphin_burst_pulse","NBPEAKS",3,12,0.090555813676565,0.0567980139179907,0.627215543784458,"fold_change"
"dolphin_burst_pulse","NDSI",-0.11416973365784,0.956543507319399,0.077515494748549,0.0775156392776263,1.00000186451854,"fold_change"
"dolphin_burst_pulse","RAOQ",0.269469466984642,0.520361786104763,0.0775130389588587,0.077516944261178,1.00005038252108,"fold_change"
"dolphin_burst_pulse","ROU",0.160899286836818,6.67024958577381,0.0775156887016182,0.0775150251130093,0.999991439299321,"fold_change"
"dolphin_burst_pulse","SKEWf",1.35571189359991,5.06265426591657,0.0775154868102302,0.0775160648229898,1.00000745673908,"fold_change"
"dolphin_burst_pulse","SKEWt",-17.393480807,6.87048584084201,0.0887213717307688,0.0726264796288932,0.818590585471146,"fold_change"
"dolphin_burst_pulse","SNRf",8.20054616507026,21.8927993560336,0.0958769529638805,0.0886653386946649,0.924782608893167,"fold_change"
"dolphin_burst_pulse","SNRt",8.15966564064176,23.1049447285482,0.0775159700136207,0.0775149991674908,0.999987475534012,"fold_change"
