"metric","variable","9M_edf","9M_p_value","9M_sig_level","14M_edf","14M_p_value","14M_sig_level","37M_edf","37M_p_value","37M_sig_level"
"dolphin_burst_pulse","RAOQ",1.94558161153159e-05,0.981515306859419,"",1.1768102846718e-05,0.553912959202103,"",0.898799355831806,0.000621346142709256,"***"
"dolphin_burst_pulse","ROU",1.5104989205259e-05,0.529757821141797,"",6.03404168860044e-06,0.957432907231001,"",2.12594141536952e-05,0.942838997943712,""
"dolphin_burst_pulse","SKEWf",8.99496570525792e-06,0.949571022370099,"",5.85526521846667e-06,0.660155680542818,"",4.00254033021319e-05,0.310110984294323,""
"dolphin_burst_pulse","SKEWt",1.35712802351946e-05,0.893470291864311,"",7.17369904556361e-06,0.842308716326385,"",0.782766777006669,0.0298737342953332,"*"
"dolphin_burst_pulse","SNRf",1.28158755497244e-05,0.633968132453753,"",5.12109764506621e-06,0.99406829398434,"",1.6921774257975e-05,0.749140032111954,""
"dolphin_burst_pulse","SNRt",1.50739270813158e-05,0.966673672451059,"",7.57989969526797e-06,0.886464404863022,"",1.55671890963951e-05,0.980352145960557,""
"dolphin_burst_pulse","TFSD",0.913638549051127,0.000796190130086805,"***",0.583462137976352,0.112455513251848,"",0.955297490534045,1.4172400671919e-06,"***"
"dolphin_burst_pulse","VARf",1.73807898289189e-05,0.791853506510445,"",7.38113162903684e-06,0.945053693026276,"",2.66411508835905e-05,0.767568189188125,""
"dolphin_burst_pulse","VARt",1.61469975662716e-05,0.994518431257657,"",7.98275415654839e-06,0.999927286620707,"",2.67940453496428e-05,0.883324574343631,""
"dolphin_burst_pulse","ZCR",1.64077282942281e-05,0.958291368658717,"",7.92859222651137e-06,0.888137785450859,"",0.905293408463775,0.000921985882762488,"***"
"dolphin_burst_pulse","aROI",0.90941752668187,0.000289145150216275,"***",1.02252125439739e-05,0.701087840450874,"",2.42374532536541e-05,0.975784280668798,""
"dolphin_burst_pulse","nROI",1.5070269139034e-05,0.948658134810441,"",0.873195951109327,0.00232100220790421,"**",3.1507471176405e-05,0.839420655890978,""
