"metric","station","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"dolphin_presence","14M","EPS_SKEW",1.16751990495447,7.68808964818736,0.067899503570456,0.0678984916656723,-1.01190478368762e-06,"probability_change"
"dolphin_presence","14M","EVNspCount",3.37330671006088,7.89445489379158,0.538789668019113,0.0129199058026577,-0.525869762216456,"probability_change"
"dolphin_presence","14M","EVNspFract",0.0660127194,0.157705157101721,0.200350713417745,0.0303568278993228,-0.169993885518423,"probability_change"
"dolphin_presence","14M","EVNspMean",0.0180831805042437,0.0209232296492185,0.0679003178209063,0.067898676207503,-1.64161340328317e-06,"probability_change"
"dolphin_presence","14M","EVNtCount",4.56125575798005,8.14051993434638,0.0678993495535202,0.0678996496064005,3.00052880278234e-07,"probability_change"
"dolphin_presence","14M","EVNtFraction",0.161152583702287,0.245905943713484,0.0678993369334809,0.0678997937583621,4.56824881131523e-07,"probability_change"
"dolphin_presence","14M","EVNtMean",0.025858671612816,0.0448005022685279,0.0678998281291807,0.0678990802835746,-7.4784560603891e-07,"probability_change"
"dolphin_presence","14M","HFC",0.214145732297113,0.332113724991091,0.0679030139914028,0.0678974660345355,-5.54795686731613e-06,"probability_change"
"dolphin_presence","14M","H_GiniSimpson",0.918383195414006,0.985522879295086,0.0678991055268034,0.0678996566649358,5.51138132423579e-07,"probability_change"
"dolphin_presence","14M","H_Havrda",0.327917591743522,0.333230094304099,0.0678966316109652,0.0679007917997417,4.16018877653912e-06,"probability_change"
"dolphin_presence","14M","H_Renyi",2.62555637192594,4.04368684298109,0.0678987892834366,0.0678999223901414,1.13310670478428e-06,"probability_change"
"dolphin_presence","14M","H_gamma",6345.23359524836,10948.9922451585,0.0678995798340929,0.0678994341769005,-1.45657192376913e-07,"probability_change"
"dolphin_presence","14M","H_pairedShannon",4.61334262714301,5.65000021297888,0.0678993164776796,0.0678996232349342,3.06757254653345e-07,"probability_change"
"dolphin_presence","14M","Hf",0.659565872427527,0.839883738801811,0.0678993214369308,0.0678996332507675,3.11813836750829e-07,"probability_change"
"dolphin_presence","14M","Ht",0.499574984149117,0.758847456523357,0.0678956199172309,0.0678947758235765,-8.44093654334133e-07,"probability_change"
"dolphin_presence","14M","KURTf",4.39074994569008,28.485300126405,0.0711938822224258,0.060109057040086,-0.0110848251823398,"probability_change"
"dolphin_presence","14M","KURTt",147.973461002493,11284.6906474654,0.0678993906135658,0.067899666942288,2.7632872219574e-07,"probability_change"
"dolphin_presence","14M","LEQf",206.03577904513,220.370792120397,0.0679076587203432,0.0679045506363626,-3.10808398061579e-06,"probability_change"
"dolphin_presence","14M","LEQt",56.8510414633866,71.98212382007,0.0468665345499729,0.0919815460419326,0.0451150114919596,"probability_change"
"dolphin_presence","14M","LFC",0.197757707547251,0.31739873825711,0.0491148726680156,0.0904346743522896,0.041319801684274,"probability_change"
"dolphin_presence","14M","MEANf",9.8432684337004e-05,0.00043056775,0.234434709178771,0.0520581506628746,-0.182376558515897,"probability_change"
"dolphin_presence","14M","MEANt",-3.03066820533672e-19,2.9375499744097e-19,0.0678992162659252,0.0678997802394229,5.63973497652581e-07,"probability_change"
"dolphin_presence","14M","MED",0.00135771095,0.0209144321415744,0.0678997630915832,0.0678991639894441,-5.99102139037244e-07,"probability_change"
"dolphin_presence","14M","MFC",0.243315952853676,0.344214970043723,0.736939990915893,0.00946150833916936,-0.727478482576723,"probability_change"
"dolphin_presence","14M","NBPEAKS",3,7,0.0646384899274542,0.0723120467506375,0.00767355682318323,"probability_change"
"dolphin_presence","14M","NDSI",0.0106490279377391,0.964712377611494,0.0984783439961333,0.0575280057679325,-0.0409503382282008,"probability_change"
"dolphin_presence","14M","RAOQ",0.309744452109252,0.485338910277074,0.0678999520539676,0.0678990997670219,-8.52286945726699e-07,"probability_change"
"dolphin_presence","14M","ROU",0.515070951468931,10.17229208517,0.0615852321195436,0.0725865667456817,0.0110013346261382,"probability_change"
"dolphin_presence","14M","SKEWf",1.44602672074274,4.09883137793714,0.067899890670394,0.0678987195030372,-1.17116735680323e-06,"probability_change"
"dolphin_presence","14M","SKEWt",0.587892401578082,12.411144398154,0.0678994556158271,0.0678995522356816,9.66198545615526e-08,"probability_change"
"dolphin_presence","14M","SNRf",10.806923650454,22.4043630288743,0.0678994243380902,0.0678995671670392,1.42828949001306e-07,"probability_change"
"dolphin_presence","14M","SNRt",10.5016140516817,24.834155821361,0.0678996645538987,0.0679003580618117,6.93507913027136e-07,"probability_change"
